Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Grant - LC Drives,https://www.crunchbase.com/funding_round/lc-drives-grant--eeffad5c,LC Drives,https://www.crunchbase.com/organization/lc-drives,Grant,"$550,000","Oct 2, 2015",,,No,1,
Grant - Genesee Valley Transportation,https://www.crunchbase.com/funding_round/genesee-valley-transportation-grant--2d01f4d1,Genesee Valley Transportation,https://www.crunchbase.com/organization/genesee-valley-transportation,Grant,"$91,218","Oct 1, 2015",,,No,1,
Grant - MOVE Systems,https://www.crunchbase.com/funding_round/move-systems-grant--3d70cc12,MOVE Systems,https://www.crunchbase.com/organization/move-systems,Grant,"$200,000","Sep 28, 2015",,,No,1,
Grant - ClearStak,https://www.crunchbase.com/funding_round/clearstak-grant--79ec6e2a,ClearStak,https://www.crunchbase.com/organization/clearstak,Grant,"$89,690","Sep 22, 2015",,,No,1,
Grant - TransPower,https://www.crunchbase.com/funding_round/transpower-grant--8768096e,TransPower,https://www.crunchbase.com/organization/transpower,Grant,"$684,497","Sep 17, 2015",,,No,1,
Grant - Gas Technology Institute,https://www.crunchbase.com/funding_round/gas-technology-institute-grant--aea212b1,Gas Technology Institute,https://www.crunchbase.com/organization/gas-technology-institute,Grant,"$99,922","Sep 14, 2015",,,No,1,
Grant - American Fuel Cell,https://www.crunchbase.com/funding_round/american-fuel-cell-grant--a877647c,American Fuel Cell,https://www.crunchbase.com/organization/american-fuel-cell,Grant,"$250,000","Sep 4, 2015",,,No,1,
Grant - International Electronic Machines,https://www.crunchbase.com/funding_round/iem-grant--b786783c,International Electronic Machines,https://www.crunchbase.com/organization/iem,Grant,"$250,000","Aug 28, 2015",,,No,1,
Grant - DNV GL,https://www.crunchbase.com/funding_round/dnv-gl-grant--756e5b56,DNV GL,https://www.crunchbase.com/organization/dnv-gl,Grant,"$49,120","Aug 27, 2015",,,No,1,
Grant - Tungsten Sources,https://www.crunchbase.com/funding_round/tungsten-sources-grant--b2b52eb3,Tungsten Sources,https://www.crunchbase.com/organization/tungsten-sources,Grant,"$400,000","Aug 12, 2015",,,No,1,
Grant - SolarCity,https://www.crunchbase.com/funding_round/solarcity-grant--c07f0947,SolarCity,https://www.crunchbase.com/organization/solarcity,Grant,"$690,450","Aug 12, 2015",,,No,1,
Grant - SmartCloud,https://www.crunchbase.com/funding_round/smartcloud-grant--216d713d,SmartCloud,https://www.crunchbase.com/organization/smartcloud,Grant,"$257,600","Aug 6, 2015",,,No,1,
Grant - Optimized Thermal Systems,https://www.crunchbase.com/funding_round/optimized-thermal-systems-grant--c734773c,Optimized Thermal Systems,https://www.crunchbase.com/organization/optimized-thermal-systems,Grant,"$76,420","Jul 20, 2015",,,No,1,
Grant - Autronic Plastics,https://www.crunchbase.com/funding_round/autronic-plastics-grant--266e1647,Autronic Plastics,https://www.crunchbase.com/organization/autronic-plastics,Grant,"$248,750","Jul 9, 2015",,,No,1,
Grant - PrimaFilm,https://www.crunchbase.com/funding_round/primafilm-grant--31be5dff,PrimaFilm,https://www.crunchbase.com/organization/primafilm,Grant,"$336,000","Jun 29, 2015",,,No,1,
Grant - Enerwise,https://www.crunchbase.com/funding_round/enerwise-grant--a01b24b9,Enerwise,https://www.crunchbase.com/organization/enerwise,Grant,"$6,000","Jun 22, 2015",,,No,1,
Grant - Home Innovation Research Labs,https://www.crunchbase.com/funding_round/home-innovation-research-labs-grant--5a5d40f2,Home Innovation Research Labs,https://www.crunchbase.com/organization/home-innovation-research-labs,Grant,"$100,000","Jun 10, 2015",,,No,1,
Grant - Energy & Resource Solutions,https://www.crunchbase.com/funding_round/energy-resource-solutions-grant--406fbfa7,Energy & Resource Solutions,https://www.crunchbase.com/organization/energy-resource-solutions,Grant,"$3,500,000","Jun 9, 2015",,,No,1,
Grant - Unique Technical Services,https://www.crunchbase.com/funding_round/unique-technical-services-grant--872f5ae5,Unique Technical Services,https://www.crunchbase.com/organization/unique-technical-services,Grant,"$49,362","Jun 4, 2015",,,No,1,
Grant - Electrical Power WorX,https://www.crunchbase.com/funding_round/electrical-power-worx-grant--a4c750de,Electrical Power WorX,https://www.crunchbase.com/organization/electrical-power-worx,Grant,"$120,000","Jun 4, 2015",,,No,1,
"Grant - KLD Engineering, P.C.",https://www.crunchbase.com/funding_round/kld-engineering-p-c-grant--75f81ffa,"KLD Engineering, P.C.",https://www.crunchbase.com/organization/kld-engineering-p-c,Grant,"$149,495","May 22, 2015",,,No,1,
Grant - Energetics,https://www.crunchbase.com/funding_round/energetics-grant--d9fd8950,Energetics,https://www.crunchbase.com/organization/energetics,Grant,"$75,000","May 20, 2015",,,No,1,
Grant - Third Power,https://www.crunchbase.com/funding_round/third-power-grant--59cc3091,Third Power,https://www.crunchbase.com/organization/third-power,Grant,"$199,578","May 6, 2015",,,No,1,
Grant - FXFowle Architects,https://www.crunchbase.com/funding_round/fxfowle-architects-grant--fa846e90,FXFowle Architects,https://www.crunchbase.com/organization/fxfowle-architects,Grant,"$100,000","Apr 24, 2015",,,No,1,
Grant - Bettergy,https://www.crunchbase.com/funding_round/bettergy-grant--0c0e18f5,Bettergy,https://www.crunchbase.com/organization/bettergy,Grant,"$249,852","Apr 16, 2015",,,No,1,
Grant - Ithaca Carshare,https://www.crunchbase.com/funding_round/ithaca-carshare-grant--b025417d,Ithaca Carshare,https://www.crunchbase.com/organization/ithaca-carshare,Grant,"$136,515","Apr 15, 2015",,,No,1,
Grant - Combined Energies,https://www.crunchbase.com/funding_round/combined-energies-grant--8cf22006,Combined Energies,https://www.crunchbase.com/organization/combined-energies,Grant,"$299,495","Apr 9, 2015",,,No,1,
Grant - Ecovative Design,https://www.crunchbase.com/funding_round/ecovative-designs-grant--6b9b997f,Ecovative Design,https://www.crunchbase.com/organization/ecovative-designs,Grant,"$110,338","Apr 6, 2015",,,No,1,
Grant - Pace University Energy & Climate Center,https://www.crunchbase.com/funding_round/pace-university-energy-climate-center-grant--0efa6905,Pace University Energy & Climate Center,https://www.crunchbase.com/organization/pace-university-energy-climate-center,Grant,"$600,000","Apr 6, 2015",,,No,1,
Grant - Newport Ventures,https://www.crunchbase.com/funding_round/newport-ventures-grant--a55030ec,Newport Ventures,https://www.crunchbase.com/organization/newport-ventures,Grant,"$99,056","Mar 17, 2015",,,No,1,
Grant - Custom Electronics,https://www.crunchbase.com/funding_round/custom-electronics-grant--8a8b28cf,Custom Electronics,https://www.crunchbase.com/organization/custom-electronics,Grant,"$250,000","Mar 15, 2015",,,No,1,
Grant - Solar Census,https://www.crunchbase.com/funding_round/solar-census-grant--19111f20,Solar Census,https://www.crunchbase.com/organization/solar-census,Grant,"$468,476","Mar 6, 2015",,,No,1,
Grant - Intrinsiq Materials,https://www.crunchbase.com/funding_round/intrinsiq-materials-grant--bee2d3a7,Intrinsiq Materials,https://www.crunchbase.com/organization/intrinsiq-materials,Grant,"$281,900","Feb 5, 2015",,,No,1,
Grant - NYS Marine Highway Transportation,https://www.crunchbase.com/funding_round/nys-marine-highway-transportation-grant--0f2f9482,NYS Marine Highway Transportation,https://www.crunchbase.com/organization/nys-marine-highway-transportation,Grant,"$63,000","Feb 4, 2015",,,No,1,
Grant - SyntheZyme,https://www.crunchbase.com/funding_round/synthezyme-grant--aaaaa534,SyntheZyme,https://www.crunchbase.com/organization/synthezyme,Grant,"$100,000","Jan 2, 2015",,,No,1,
Grant - ClearCove,https://www.crunchbase.com/funding_round/clearcove-grant--a2d2bbf5,ClearCove,https://www.crunchbase.com/organization/clearcove,Grant,,"Dec 30, 2014",,,No,1,
Grant - The Raymond Corporation,https://www.crunchbase.com/funding_round/the-raymond-corporation-grant--6de5b521,The Raymond Corporation,https://www.crunchbase.com/organization/the-raymond-corporation,Grant,"$250,000","Dec 22, 2014",,,No,1,
Grant - Intellastar,https://www.crunchbase.com/funding_round/intellastar-grant--d9df20c8,Intellastar,https://www.crunchbase.com/organization/intellastar,Grant,"$35,000","Dec 5, 2014",,,No,1,
Grant - American Council for an Energy-Efficient Economy,https://www.crunchbase.com/funding_round/aceee-grant--8a184954,American Council for an Energy-Efficient Economy,https://www.crunchbase.com/organization/aceee,Grant,"$15,000","Dec 2, 2014",,,No,1,
Grant - SolidUV,https://www.crunchbase.com/funding_round/soliduv-grant--5c51654e,SolidUV,https://www.crunchbase.com/organization/soliduv,Grant,"$258,000","Nov 19, 2014",,,No,1,
Grant - Alta Planning + Design,https://www.crunchbase.com/funding_round/alta-planning-design-grant--1fc74f7b,Alta Planning + Design,https://www.crunchbase.com/organization/alta-planning-design,Grant,"$325,000","Nov 6, 2014",,,No,1,
Grant - Autronic Plastics,https://www.crunchbase.com/funding_round/autronic-plastics-grant--0c99ea0e,Autronic Plastics,https://www.crunchbase.com/organization/autronic-plastics,Grant,"$291,459","Oct 31, 2014",,,No,1,
Grant - M.J. Bradley & Associates,https://www.crunchbase.com/funding_round/m-j-bradley-associates-grant--9fc3215f,M.J. Bradley & Associates,https://www.crunchbase.com/organization/m-j-bradley-associates,Grant,"$74,674","Oct 27, 2014",,,No,1,
Grant - Smarter Grid Solutions,https://www.crunchbase.com/funding_round/smarter-grid-solutions-grant--bc53dfd2,Smarter Grid Solutions,https://www.crunchbase.com/organization/smarter-grid-solutions,Grant,"$66,226","Oct 24, 2014",,,No,1,
Grant - Clean Power Research,https://www.crunchbase.com/funding_round/clean-power-research-grant--a20c5eda,Clean Power Research,https://www.crunchbase.com/organization/clean-power-research,Grant,"$199,627","Oct 22, 2014",,,No,1,
Grant - NESCAUM,https://www.crunchbase.com/funding_round/nescaum-grant--748d0e7c,NESCAUM,https://www.crunchbase.com/organization/nescaum,Grant,"$100,000","Oct 21, 2014",,,No,1,
Grant - Pure Energy Partners,https://www.crunchbase.com/funding_round/pure-energy-partners-grant--8fa54c21,Pure Energy Partners,https://www.crunchbase.com/organization/pure-energy-partners,Grant,"$24,000","Oct 16, 2014",,,No,1,
Grant - Shurepower,https://www.crunchbase.com/funding_round/shurepower-grant--a077c88b,Shurepower,https://www.crunchbase.com/organization/shurepower,Grant,"$180,325","Oct 7, 2014",,,No,1,
Grant - Center for Climate and Energy Solutions,https://www.crunchbase.com/funding_round/center-for-climate-and-energy-solutions-grant--ccb8fb44,Center for Climate and Energy Solutions,https://www.crunchbase.com/organization/center-for-climate-and-energy-solutions,Grant,"$74,600","Sep 24, 2014",,,No,1,
Grant - Fraunhofer USA,https://www.crunchbase.com/funding_round/fraunhofer-usa-grant--6731ad0f,Fraunhofer USA,https://www.crunchbase.com/organization/fraunhofer-usa,Grant,"$99,980","Sep 23, 2014",,,No,1,
Grant - Actasys,https://www.crunchbase.com/funding_round/actasys-grant--e35e137d,Actasys,https://www.crunchbase.com/organization/actasys,Grant,"$499,300","Sep 23, 2014",,,No,1,
Grant - Saab Sensis Corporation,https://www.crunchbase.com/funding_round/saab-sensis-corporation-grant--0cd5ec1e,Saab Sensis Corporation,https://www.crunchbase.com/organization/saab-sensis-corporation,Grant,"$71,018","Sep 17, 2014",,,No,1,
Grant - Watt Fuel Cell Corporation,https://www.crunchbase.com/funding_round/watt-fuel-cell-corporation-grant--0a841c28,Watt Fuel Cell Corporation,https://www.crunchbase.com/organization/watt-fuel-cell-corporation,Grant,"$649,704","Sep 11, 2014",,,No,1,
Grant - Arcadis,https://www.crunchbase.com/funding_round/arcadis-grant--6c961a67,Arcadis,https://www.crunchbase.com/organization/arcadis,Grant,"$22,496","Sep 10, 2014",,,No,1,
Grant - JUMP Bikes,https://www.crunchbase.com/funding_round/jump-bikes-grant--ef10a888,JUMP Bikes,https://www.crunchbase.com/organization/jump-bikes,Grant,"$325,000","Aug 28, 2014",,,No,1,
Grant - ENrG,https://www.crunchbase.com/funding_round/enrg-incorporated-grant--7aeadb9a,ENrG,https://www.crunchbase.com/organization/enrg-incorporated,Grant,"$351,942","Aug 26, 2014",,,No,1,
Grant - Rebuild Resilient Staten Island,https://www.crunchbase.com/funding_round/rebuild-resilient-staten-island-grant--a1831ff2,Rebuild Resilient Staten Island,https://www.crunchbase.com/organization/rebuild-resilient-staten-island,Grant,"$300,000","Aug 18, 2014",,,No,1,
Grant - LC Drives,https://www.crunchbase.com/funding_round/lc-drives-grant--db063ba0,LC Drives,https://www.crunchbase.com/organization/lc-drives,Grant,"$75,000","Aug 15, 2014",,,No,1,
Grant - AirFlow Catalyst Systems,https://www.crunchbase.com/funding_round/airflow-catalyst-systems-grant--f11e62ff,AirFlow Catalyst Systems,https://www.crunchbase.com/organization/airflow-catalyst-systems,Grant,"$120,460","Aug 15, 2014",,,No,1,
Grant - Ecovative Design,https://www.crunchbase.com/funding_round/ecovative-designs-grant--9de695f6,Ecovative Design,https://www.crunchbase.com/organization/ecovative-designs,Grant,"$399,934","Aug 12, 2014",,,No,1,
Grant - New West Technologies,https://www.crunchbase.com/funding_round/new-west-technologies-grant--97fe882b,New West Technologies,https://www.crunchbase.com/organization/new-west-technologies,Grant,"$86,322","Aug 6, 2014",,,No,1,
Grant - Malone Central School District,https://www.crunchbase.com/funding_round/malone-central-school-district-grant--33534ca3,Malone Central School District,https://www.crunchbase.com/organization/malone-central-school-district,Grant,"$49,500","Aug 6, 2014",,,No,1,
Grant - Umicore,https://www.crunchbase.com/funding_round/umicore-grant--4f8cb0a2,Umicore,https://www.crunchbase.com/organization/umicore,Grant,"$399,997","Aug 5, 2014",,,No,1,
Grant - Automated Dynamics,https://www.crunchbase.com/funding_round/automated-dynamics-grant--2d918c55,Automated Dynamics,https://www.crunchbase.com/organization/automated-dynamics,Grant,"$83,616","Jul 31, 2014",,,No,1,
Grant - Skumatz Economic Research Associates,https://www.crunchbase.com/funding_round/skumatz-economic-research-associates-grant--59ee2cdd,Skumatz Economic Research Associates,https://www.crunchbase.com/organization/skumatz-economic-research-associates,Grant,"$9,600","Jul 17, 2014",,,No,1,
Grant - Claire Weisz Architects,https://www.crunchbase.com/funding_round/claire-weisz-architects-grant--9df879f0,Claire Weisz Architects,https://www.crunchbase.com/organization/claire-weisz-architects,Grant,"$75,000","Jul 17, 2014",,,No,1,
Grant - Solar One,https://www.crunchbase.com/funding_round/solar-one-grant--7fbee9f5,Solar One,https://www.crunchbase.com/organization/solar-one,Grant,"$382,046","Jul 15, 2014",,,No,1,
Grant - Widetronix,https://www.crunchbase.com/funding_round/widetronix-grant--9c4f9e46,Widetronix,https://www.crunchbase.com/organization/widetronix,Grant,"$249,067","Jul 8, 2014",,,No,1,
Grant - Sweetwater Energy,https://www.crunchbase.com/funding_round/sweetwater-energy-grant--e8e1b195,Sweetwater Energy,https://www.crunchbase.com/organization/sweetwater-energy,Grant,"$2,500,000","Jul 2, 2014",,,No,1,
Grant - ClearCove,https://www.crunchbase.com/funding_round/clearcove-grant--7cd18a82,ClearCove,https://www.crunchbase.com/organization/clearcove,Grant,,"May 20, 2014",,,No,1,
Grant - Ener-G-Rotors,https://www.crunchbase.com/funding_round/ener-g-rotors-grant--524a0639,Ener-G-Rotors,https://www.crunchbase.com/organization/ener-g-rotors,Grant,"$2,435,283","May 20, 2014",,,No,1,
Grant - Fulton Companies,https://www.crunchbase.com/funding_round/fulton-companies-grant--3f497eb8,Fulton Companies,https://www.crunchbase.com/organization/fulton-companies,Grant,"$600,000","May 20, 2014",,,No,1,
Grant - XC Associates,https://www.crunchbase.com/funding_round/xc-associates-grant--49d61f3f,XC Associates,https://www.crunchbase.com/organization/xc-associates,Grant,"$500,000","Apr 30, 2014",,,No,1,
Grant - Eos Energy Storage,https://www.crunchbase.com/funding_round/eos-energy-storgae-grant--be4023b5,Eos Energy Storage,https://www.crunchbase.com/organization/eos-energy-storgae,Grant,"$500,000","Apr 25, 2014",,,No,1,
Grant - Poseidon Systems,https://www.crunchbase.com/funding_round/poseidon-systems-grant--f360914d,Poseidon Systems,https://www.crunchbase.com/organization/poseidon-systems,Grant,"$123,119","Apr 16, 2014",,,No,1,
Grant - Fisonic Energy Solutions,https://www.crunchbase.com/funding_round/fisonic-energy-solutions-grant--74fba310,Fisonic Energy Solutions,https://www.crunchbase.com/organization/fisonic-energy-solutions,Grant,"$422,000","Apr 15, 2014",,,No,1,
Grant - United Environment and Energy,https://www.crunchbase.com/funding_round/united-environment-and-energy-grant--9b9f0d17,United Environment and Energy,https://www.crunchbase.com/organization/united-environment-and-energy,Grant,"$498,660","Apr 14, 2014",,,No,1,
Grant - ThermoLift,https://www.crunchbase.com/funding_round/thermolift-grant--c2f505a3,ThermoLift,https://www.crunchbase.com/organization/thermolift,Grant,"$482,772","Mar 26, 2014",,,No,1,
Grant - NECEC Institute,https://www.crunchbase.com/funding_round/necec-institute-grant--7df4e732,NECEC Institute,https://www.crunchbase.com/organization/necec-institute,Grant,"$250,000","Mar 11, 2014",,,No,1,
Grant - TAM Ceramics,https://www.crunchbase.com/funding_round/tam-ceramics-grant--6c09a488,TAM Ceramics,https://www.crunchbase.com/organization/tam-ceramics,Grant,"$499,888","Mar 11, 2014",,,No,1,
Grant - Custom Electronics,https://www.crunchbase.com/funding_round/custom-electronics-grant--90ddb2df,Custom Electronics,https://www.crunchbase.com/organization/custom-electronics,Grant,"$250,000","Mar 11, 2014",,,No,1,
Grant - Innoveering,https://www.crunchbase.com/funding_round/innoveering-grant--29ea298c,Innoveering,https://www.crunchbase.com/organization/innoveering,Grant,"$74,366","Mar 7, 2014",,,No,1,
Grant - MJ Mechanical Services,https://www.crunchbase.com/funding_round/mj-mechanical-services-grant--4300d772,MJ Mechanical Services,https://www.crunchbase.com/organization/mj-mechanical-services,Grant,"$300,000","Mar 6, 2014",,,No,1,
Grant - Gas Technology Institute,https://www.crunchbase.com/funding_round/gas-technology-institute-grant--8b9f0309,Gas Technology Institute,https://www.crunchbase.com/organization/gas-technology-institute,Grant,"$282,019","Mar 6, 2014",,,No,1,
Grant - Illing Engineering Services,https://www.crunchbase.com/funding_round/illing-engineering-services-grant--f30e36e1,Illing Engineering Services,https://www.crunchbase.com/organization/illing-engineering-services,Grant,"$200,000","Feb 25, 2014",,,No,1,
Grant - LC Drives,https://www.crunchbase.com/funding_round/lc-drives-grant--03a876fa,LC Drives,https://www.crunchbase.com/organization/lc-drives,Grant,"$200,000","Feb 25, 2014",,,No,1,
Grant - NOVOROCS Technologies,https://www.crunchbase.com/funding_round/novorocs-technologies-grant--4fe14f96,NOVOROCS Technologies,https://www.crunchbase.com/organization/novorocs-technologies,Grant,"$200,000","Feb 20, 2014",,,No,1,
Grant - Vincent's Heating and Fuel Service,https://www.crunchbase.com/funding_round/vincent-s-heating-and-fuel-service-grant--43564be8,Vincent's Heating and Fuel Service,https://www.crunchbase.com/organization/vincent-s-heating-and-fuel-service,Grant,"$126,800","Feb 20, 2014",,,No,1,
Grant - Hydronic Specialty Supply,https://www.crunchbase.com/funding_round/hydronic-specialty-supply-grant--fe487353,Hydronic Specialty Supply,https://www.crunchbase.com/organization/hydronic-specialty-supply,Grant,"$227,500","Feb 19, 2014",,,No,1,
Grant - Transparent Materials,https://www.crunchbase.com/funding_round/transparent-materials-grant--67e0002b,Transparent Materials,https://www.crunchbase.com/organization/transparent-materials,Grant,"$351,644","Feb 6, 2014",,,No,1,
Grant - Autronic Plastics,https://www.crunchbase.com/funding_round/autronic-plastics-grant--b2d98efa,Autronic Plastics,https://www.crunchbase.com/organization/autronic-plastics,Grant,"$307,188","Feb 4, 2014",,,No,1,
Grant - Ecovative Design,https://www.crunchbase.com/funding_round/ecovative-designs-grant--d055ff29,Ecovative Design,https://www.crunchbase.com/organization/ecovative-designs,Grant,"$442,079","Jan 27, 2014",,,No,1,
Grant - OLEDWorks,https://www.crunchbase.com/funding_round/oledworks-grant--f93b4e04,OLEDWorks,https://www.crunchbase.com/organization/oledworks,Grant,"$395,027","Jan 16, 2014",,,No,1,
Grant - BAE Systems,https://www.crunchbase.com/funding_round/bae-systems-grant--9f4ffc81,BAE Systems,https://www.crunchbase.com/organization/bae-systems,Grant,"$496,344","Dec 30, 2013",,,No,1,
Grant - ESS,https://www.crunchbase.com/funding_round/energy-storage-systems-grant--567e0b1c,ESS,https://www.crunchbase.com/organization/energy-storage-systems,Grant,"$493,595","Dec 30, 2013",,,No,1,
Grant - Tri City Rentals,https://www.crunchbase.com/funding_round/tri-city-rentals-grant--03b878cb,Tri City Rentals,https://www.crunchbase.com/organization/tri-city-rentals,Grant,"$52,780","Dec 19, 2013",,,No,1,
Grant - Electron Coil,https://www.crunchbase.com/funding_round/electron-coil-grant--b6908f2f,Electron Coil,https://www.crunchbase.com/organization/electron-coil,Grant,"$94,096","Dec 4, 2013",,,No,1,
Grant - Argus Avionics,https://www.crunchbase.com/funding_round/argus-avionics-grant--4218905d,Argus Avionics,https://www.crunchbase.com/organization/argus-avionics,Grant,"$150,000","Dec 4, 2013",,,No,1,
Grant - NorthWrite,https://www.crunchbase.com/funding_round/northwrite-grant--8f0bde28,NorthWrite,https://www.crunchbase.com/organization/northwrite,Grant,"$289,500","Nov 18, 2013",,,No,1,
Grant - Nohms Technologies,https://www.crunchbase.com/funding_round/nohms-technologies-grant--122aec28,Nohms Technologies,https://www.crunchbase.com/organization/nohms-technologies,Grant,"$250,000","Nov 5, 2013",,,No,1,
Grant - CarCharging,https://www.crunchbase.com/funding_round/carcharging-grant--5b5f3d5b,CarCharging,https://www.crunchbase.com/organization/carcharging,Grant,"$334,146","Oct 31, 2013",,,No,1,
Grant - Beam Charging,https://www.crunchbase.com/funding_round/beam-charging-grant--07b384cb,Beam Charging,https://www.crunchbase.com/organization/beam-charging,Grant,"$302,678","Oct 31, 2013",,,No,1,
Grant - EV Pass,https://www.crunchbase.com/funding_round/ev-pass-grant--741ab1d6,EV Pass,https://www.crunchbase.com/organization/ev-pass,Grant,"$305,123","Oct 31, 2013",,,No,1,
Grant - Unique Technical Services,https://www.crunchbase.com/funding_round/unique-technical-services-grant--1c083037,Unique Technical Services,https://www.crunchbase.com/organization/unique-technical-services,Grant,"$49,419","Oct 25, 2013",,,No,1,
Grant - Nohms Technologies,https://www.crunchbase.com/funding_round/nohms-technologies-grant--b4596a7a,Nohms Technologies,https://www.crunchbase.com/organization/nohms-technologies,Grant,"$1,000,000","Sep 26, 2013",,,No,1,
Grant - Applied Materials,https://www.crunchbase.com/funding_round/applied-materials-grant--5f55a807,Applied Materials,https://www.crunchbase.com/organization/applied-materials,Grant,"$1,153,814","Sep 9, 2013",,,No,1,
Grant - MEG Control Products,https://www.crunchbase.com/funding_round/meg-control-products-grant--605c734b,MEG Control Products,https://www.crunchbase.com/organization/meg-control-products,Grant,"$188,477","Sep 4, 2013",,,No,1,
Grant - Hypres,https://www.crunchbase.com/funding_round/hypres-grant--9cd6030a,Hypres,https://www.crunchbase.com/organization/hypres,Grant,"$50,000","Aug 29, 2013",,,No,1,
Grant - Frito Lay,https://www.crunchbase.com/funding_round/frito-lay-grant--bee0f37c,Frito Lay,https://www.crunchbase.com/organization/frito-lay,Grant,"$337,980","Aug 26, 2013",,,No,1,
Grant - Willow Run Foods,https://www.crunchbase.com/funding_round/willow-run-foods-grant--9ce2ac81,Willow Run Foods,https://www.crunchbase.com/organization/willow-run-foods,Grant,"$513,795","Aug 9, 2013",,,No,1,
Grant - Besstech,https://www.crunchbase.com/funding_round/besstech-grant--cfdd66c3,Besstech,https://www.crunchbase.com/organization/besstech,Grant,"$218,000","Jul 18, 2013",,,No,1,
Grant - Eos Energy Storage,https://www.crunchbase.com/funding_round/eos-energy-storgae-grant--492be81f,Eos Energy Storage,https://www.crunchbase.com/organization/eos-energy-storgae,Grant,"$250,000","Jul 18, 2013",,,No,1,
Grant - Bettergy,https://www.crunchbase.com/funding_round/bettergy-grant--b362d004,Bettergy,https://www.crunchbase.com/organization/bettergy,Grant,"$183,700","Jul 18, 2013",,,No,1,
Grant - EDO  ,https://www.crunchbase.com/funding_round/edo-corporation-grant--ec4a9217,EDO  ,https://www.crunchbase.com/organization/edo-corporation,Grant,"$1,000,000","Jun 26, 2013",,,No,1,
Grant - Pliant Energy Systems,https://www.crunchbase.com/funding_round/pliant-energy-systems-grant--8aac3fd7,Pliant Energy Systems,https://www.crunchbase.com/organization/pliant-energy-systems,Grant,"$200,000","Jun 13, 2013",,,No,1,
Grant - Leviton Manufacturing,https://www.crunchbase.com/funding_round/leviton-grant--ee9867b8,Leviton Manufacturing,https://www.crunchbase.com/organization/leviton,Grant,"$1,000,000","Jun 5, 2013",,,No,1,
Grant - Bioenergy Project Partners,https://www.crunchbase.com/funding_round/bioenergy-project-partners-grant--817cb574,Bioenergy Project Partners,https://www.crunchbase.com/organization/bioenergy-project-partners,Grant,"$1,000,000","May 30, 2013",,,No,1,
Grant - Sustainable Innovations,https://www.crunchbase.com/funding_round/sustainable-innovations-grant--de317367,Sustainable Innovations,https://www.crunchbase.com/organization/sustainable-innovations,Grant,"$199,824","May 28, 2013",,,No,1,
Grant - C Speed,https://www.crunchbase.com/funding_round/c-speed-llc-grant--5667ccb5,C Speed,https://www.crunchbase.com/organization/c-speed-llc,Grant,"$500,000","May 28, 2013",,,No,1,
Grant - Weaver Wind Energy,https://www.crunchbase.com/funding_round/weaver-wind-energy-grant--42769531,Weaver Wind Energy,https://www.crunchbase.com/organization/weaver-wind-energy,Grant,"$880,700","Apr 24, 2013",,,No,1,
Grant - Intrinsiq Materials,https://www.crunchbase.com/funding_round/intrinsiq-materials-grant--9d4c449b,Intrinsiq Materials,https://www.crunchbase.com/organization/intrinsiq-materials,Grant,"$397,330","Apr 24, 2013",,,No,1,
Grant - Gotham Greens,https://www.crunchbase.com/funding_round/gotham-greens-grant--82fb2ac5,Gotham Greens,https://www.crunchbase.com/organization/gotham-greens,Grant,"$750,000","Apr 24, 2013",,,No,1,
Grant - Skyview Ventures,https://www.crunchbase.com/funding_round/skyview-ventures-grant--216980f8,Skyview Ventures,https://www.crunchbase.com/organization/skyview-ventures,Grant,"$250,000","Apr 24, 2013",,,No,1,
Grant - New West Technologies,https://www.crunchbase.com/funding_round/new-west-technologies-grant--dbd4aacb,New West Technologies,https://www.crunchbase.com/organization/new-west-technologies,Grant,"$439,970","Apr 23, 2013",,,No,1,
Grant - Montefiore Medical Center,https://www.crunchbase.com/funding_round/montefiore-medical-center-grant--84e97b19,Montefiore Medical Center,https://www.crunchbase.com/organization/montefiore-medical-center,Grant,"$15,405","Apr 22, 2013",,,No,1,
Grant - MTECH Laboratories,https://www.crunchbase.com/funding_round/mtech-laboratories-grant--a21efacb,MTECH Laboratories,https://www.crunchbase.com/organization/mtech-laboratories,Grant,"$50,000","Apr 19, 2013",,,No,1,
Grant - Poseidon Systems,https://www.crunchbase.com/funding_round/poseidon-systems-grant--05c71091,Poseidon Systems,https://www.crunchbase.com/organization/poseidon-systems,Grant,"$67,687","Apr 17, 2013",,,No,1,
Grant - Weeels,https://www.crunchbase.com/funding_round/wheels-inc-grant--e5886750,Weeels,https://www.crunchbase.com/organization/wheels-inc,Grant,"$98,222","Apr 9, 2013",,,No,1,
Grant - Sentient Science,https://www.crunchbase.com/funding_round/sentient-science-grant--48598db0,Sentient Science,https://www.crunchbase.com/organization/sentient-science,Grant,"$982,505","Mar 29, 2013",,,No,1,
Grant - ARMA International,https://www.crunchbase.com/funding_round/arma-international-3-grant--8f147986,ARMA International,https://www.crunchbase.com/organization/arma-international-3,Grant,"$196,546","Mar 29, 2013",,,No,1,
Grant - Automated Dynamics,https://www.crunchbase.com/funding_round/automated-dynamics-grant--bbea9840,Automated Dynamics,https://www.crunchbase.com/organization/automated-dynamics,Grant,"$382,675","Mar 25, 2013",,,No,1,
